B,C,H,aggregate_snr,certificate_type,certified_sensitivity,clip_fraction,comparison_tier,complete_units,config_hash,contributing_record_gradient_evaluations,dataset,delta,diagnostic_gradient_seconds,diagnostic_record_gradient_evaluations,dropped_units,effective_record_utilization,epsilon,evidence_seed,evidence_view,gradient_distortion_l2,group_gradient_evaluations,handle_users_fully_covered_fraction,handle_users_with_residual_fraction,implementation_provenance,lambda,local_atom_units,local_mixed_units,manifest_hash,mean_residual_records_per_handle_user,method,metric_name,metric_value,noise_multiplier,noise_seed,noise_sensitivity,noisy_releases,non_dummy_record_gradient_evaluations,oracle_audit_seconds,overlap_probability,partial_clip_fraction,partial_gradient_distortion_l2,partial_handle_record_fraction,partial_handle_units,patient_or_user_auprc,plan_config_hash,privacy_semantics,public_normalizer,q_record_given_handle,q_record_given_handle_pooled,q_record_given_handle_requested,q_record_total,q_user,q_user_requested,realized_overlap_fraction,record_gradient_evaluations,residual_clip_fraction,residual_gradient_distortion_l2,residual_record_fraction,run_id,sample_accuracy,scenario,schedule_seed,seed,split_seed,structural_sensitivity_bound,topology_seed,user_macro_accuracy,validation_pass,wall_time_seconds,frontier_source
6,1.0,1,0.0035373374591565194,plan-c,1.0,0.9999999845027924,diagnostic,0,9cc7b441076ffcda1b53e4aac539da449bf7fa962ec0cf9ab1e3afe3bf6d82ba,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.4991636449098587,21273,0.0,1.0,this-work,0.75,1655,0,c76fbe8504830badfea658e61a99cabfeab018896f6750f93ffc52ef666f7d83,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.11653409090909089,9.214933748786253,81005,1.0,50,25600,0.07230909996724222,0.5,0.9999999773502349,0.1421740099415183,0.254921875,325,,368a33185e42ee6bbd2257d7b7e01ce91ffc207476b85dcd9236c4ef20d0b480,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.39706381022930143,0.745078125,60eb3170dc3f8e59a24e26cc2a30ced87f941ec6105f90cb1377f734c713f682,0.11631917228405707,controlled-middle,31009,5,31001,1.0,31002,0.11653409090909089,True,21.29210490002879,fixed descriptive grid
6,1.0,1,0.004095183511345107,plan-c,1.0,0.9999999749660492,diagnostic,0,9cc7b441076ffcda1b53e4aac539da449bf7fa962ec0cf9ab1e3afe3bf6d82ba,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,1.019835656583309,21302,0.0,1.0,this-work,0.75,1655,0,c76fbe8504830badfea658e61a99cabfeab018896f6750f93ffc52ef666f7d83,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.07998579545454546,9.214933748786253,91005,1.0,50,25600,0.08058199999504723,0.5,0.9999999856948852,0.2815532249212265,0.250546875,325,,368a33185e42ee6bbd2257d7b7e01ce91ffc207476b85dcd9236c4ef20d0b480,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.7929224847257137,0.749453125,6b92309579107c14b450106ffebefc60d5058ffffb1d6e86f8c52a3e877b5f61,0.07994983539739771,controlled-middle,31010,6,31001,1.0,31002,0.07998579545454546,True,20.916234699994675,fixed descriptive grid
6,1.0,1,0.003877542875865886,plan-c,1.0,0.9999999845027924,diagnostic,0,9cc7b441076ffcda1b53e4aac539da449bf7fa962ec0cf9ab1e3afe3bf6d82ba,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9047795425355435,21339,0.0,1.0,this-work,0.75,1655,0,c76fbe8504830badfea658e61a99cabfeab018896f6750f93ffc52ef666f7d83,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.18467329545454547,9.214933748786253,71005,1.0,50,25600,0.08286470001621637,0.5,0.9999999845027924,0.26340527303516864,0.249453125,325,,368a33185e42ee6bbd2257d7b7e01ce91ffc207476b85dcd9236c4ef20d0b480,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.7069266779720783,0.750546875,73446587037cc87273d7ab37166c657bbba2e1df85ee1b3e3c3450e4847064ea,0.1849819720959398,controlled-middle,31008,4,31001,1.0,31002,0.18467329545454547,True,21.287719999978435,fixed descriptive grid
6,1.0,1,0.004114497471434709,plan-c,1.0,0.9999999713897705,diagnostic,0,9cc7b441076ffcda1b53e4aac539da449bf7fa962ec0cf9ab1e3afe3bf6d82ba,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.6672126542031765,21306,0.0,1.0,this-work,0.75,1655,0,c76fbe8504830badfea658e61a99cabfeab018896f6750f93ffc52ef666f7d83,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1419744318181818,9.214933748786253,121005,1.0,50,25600,0.07502039999235421,0.5,0.9999999797344208,0.2068861022591591,0.25,325,,368a33185e42ee6bbd2257d7b7e01ce91ffc207476b85dcd9236c4ef20d0b480,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999833106995,0.5155577565729618,0.75,a21e8b7afb2fb500ae28470748f63126aa7c46190b56959577526724edc4f2cb,0.1412447092020693,controlled-middle,31013,9,31001,1.0,31002,0.1419744318181818,True,21.139681200002087,fixed descriptive grid
6,1.0,1,0.003925231805005844,plan-c,1.0,0.9999999761581421,diagnostic,0,9cc7b441076ffcda1b53e4aac539da449bf7fa962ec0cf9ab1e3afe3bf6d82ba,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7272853191196919,21385,0.0,1.0,this-work,0.75,1655,0,c76fbe8504830badfea658e61a99cabfeab018896f6750f93ffc52ef666f7d83,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.21511363636363637,9.214933748786253,31005,1.0,50,25600,0.06755339994560927,0.5,0.9999999856948852,0.20706468503922223,0.253515625,325,,368a33185e42ee6bbd2257d7b7e01ce91ffc207476b85dcd9236c4ef20d0b480,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.5648393002152443,0.746484375,ad9a0a6e48984c8fbbd2844297f565e32e0d55b6ee97143eb255bf6ea9d7cccd,0.2149239692741809,controlled-middle,31004,0,31001,1.0,31002,0.21511363636363637,True,16.64846680004848,fixed descriptive grid
6,1.0,1,0.004382761098633955,plan-c,1.0,0.9999999845027924,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9034411858022213,21339,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.18545454545454546,9.214933748786253,71005,1.0,50,25600,0.07243359996937215,0.5,0.9999999845027924,0.26006623059511186,0.249453125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.7086220088601113,0.750546875,0446a0ec6d19473fb85d8d2b914c55dfa51e3cbdade5f091931ee4284a96ce58,0.18576579401160057,controlled-middle,31008,4,31001,1.0,31002,0.18545454545454546,True,15.88328510003339,fixed descriptive grid
6,1.0,1,0.004460277681260147,plan-c,1.0,0.9999999797344208,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7058011583983899,21283,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1265625,9.214933748786253,111005,1.0,50,25600,0.07596540008671582,0.5,0.9999999868869781,0.20191653203219176,0.2526171875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999928474427,0.5536943200230598,0.7473828125,1451601b9ee7bae8ebd5d38cfba90747a7c6527d1eb151ca5a77d7c419bfd09c,0.12697915033704343,controlled-middle,31012,8,31001,1.0,31002,0.1265625,True,15.59642069991969,fixed descriptive grid
6,1.0,1,0.00410450285488029,plan-c,1.0,0.9999999797344208,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.6921797589957714,21208,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.2026278409090909,9.214933748786253,101005,1.0,50,25600,0.07521180003823247,0.5,0.9999999845027924,0.20322668239474295,0.251640625,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999880790711,0.5480963191390038,0.748359375,4865ed01b1f3489d3f74c8f9340756b50854387137e4bd0ee31dffb6c1dc26d1,0.20269634738987302,controlled-middle,31011,7,31001,1.0,31002,0.2026278409090909,True,15.708707799960393,fixed descriptive grid
6,1.0,1,0.004635797020621633,plan-c,1.0,0.9999999713897705,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.6563186390697956,21306,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.15213068181818182,9.214933748786253,121005,1.0,50,25600,0.07080089999362826,0.5,0.9999999797344208,0.20019296422600746,0.25,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999833106995,0.5110803408920765,0.75,4ae81293eb8fae8257032e4cdfadc4a46065cbf8657b2ea30c4be824db4cd0dc,0.1514343941056592,controlled-middle,31013,9,31001,1.0,31002,0.15213068181818182,True,15.455643300010706,fixed descriptive grid
6,1.0,1,0.00441202584521006,plan-c,1.0,0.9999999761581421,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7104547584056854,21385,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.22120738636363638,9.214933748786253,31005,1.0,50,25600,0.06546150003850926,0.5,0.9999999856948852,0.19950614407658576,0.253515625,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.5557356433570385,0.746484375,5f63c73f38c7537598cd6f447b333ec8b420b505aa18f91ee9975ccd064e7e40,0.22103778021633486,controlled-middle,31004,0,31001,1.0,31002,0.22120738636363638,True,16.10334849996434,fixed descriptive grid
6,1.0,1,0.00426000506941608,plan-c,1.0,0.9999999856948852,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9535666404664517,21337,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.10936079545454545,9.214933748786253,61005,1.0,50,25600,0.0694867999991402,0.5,0.9999999856948852,0.274819220751524,0.250546875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999916553497,0.7298830020427703,0.749453125,671533b47492a4810d743a69f3a192bd274ef2038208026b359d06d1925cbe13,0.10942153942624236,controlled-middle,31007,3,31001,1.0,31002,0.10936079545454545,True,14.908501500001876,fixed descriptive grid
6,1.0,1,0.004404486732203972,plan-c,1.0,0.9999999761581421,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.728989727795124,21270,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1935653409090909,9.214933748786253,51005,1.0,50,25600,0.0688695000280859,0.5,0.9999999845027924,0.2194761398807168,0.25203125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.5637285387516022,0.74796875,a6a13f08e12d0ca03a8a70a4eb7b4465aa89af36a67968bbdd0b05625d9c580e,0.1936040131682082,controlled-middle,31006,2,31001,1.0,31002,0.1935653409090909,True,14.670068999970681,fixed descriptive grid
6,1.0,1,0.004565529509514202,plan-c,1.0,0.9999999749660492,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,1.0047881683707238,21302,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.08748579545454545,9.214933748786253,91005,1.0,50,25600,0.07171149997157045,0.5,0.9999999856948852,0.2747454674914479,0.250546875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.7848013964295387,0.749453125,b8aa6d92dc1ee6339aeb34d709943cfa7c611f63eb85db0c1d4cf01bbd8bfbc9,0.08747452578774102,controlled-middle,31010,6,31001,1.0,31002,0.08748579545454545,True,16.0623396000301,fixed descriptive grid
6,1.0,1,0.004023883388513973,plan-c,1.0,0.9999999845027924,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.4964819024503231,21273,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1170028409090909,9.214933748786253,81005,1.0,50,25600,0.07108370000787545,0.5,0.9999999773502349,0.13810364738106728,0.254921875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.39793617054820063,0.745078125,c7aabb1dcdd1c7b484252969528bcb8e6e6943b613de8d4586e7d7c53b723786,0.11678946543345352,controlled-middle,31009,5,31001,1.0,31002,0.1170028409090909,True,15.624283199984347,fixed descriptive grid
6,1.0,1,0.004484113721642616,plan-c,1.0,0.9999999868869781,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8796115823090076,21261,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1921306818181818,9.214933748786253,41005,1.0,50,25600,0.07064929997432046,0.5,0.9999999856948852,0.24191874265670776,0.245859375,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.6915322782099247,0.754140625,f78b4a42785464b1bf459f2b860fa613ef4f35c6c3bb750ddb4efe3b3af165d1,0.1915660761874902,controlled-middle,31005,1,31001,1.0,31002,0.1921306818181818,True,15.067199500030256,fixed descriptive grid
6,1.0,1,0.08970268722327669,plan-c,1.0,0.659107101559639,diagnostic,0,d9703b6d1b6afd4df96cad490e07e69ca2b2530c1419470158588633a726d120,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.6399164818227291,23246,0.4861428105640691,0.5138571894359308,this-work,0.1,5042,0,531c38fe9a5829588d576970e1e32a4e5a216a5829dea91563b5627346fb5737,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.2155291560682704,9.214933748786253,81005,1.0,50,25600,0.08526930003426969,,0.6829359126091004,0.2548062139376998,0.4126171875,3067,0.2155291560682704,0a5d06844140aaf3350c1c660a62e4918938f3ad9890732bb9914af0c5ece885,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6425105798244476,0.3882702094689012,0.5873828125,43c72438eda550d339b764b0db176e236c07bdf68a29ce0baf573b98e2c3f164,0.747184231697506,policy-grounded,31009,5,31001,1.0,31002,0.7797305213825425,True,15.514219699965906,fixed descriptive grid
6,1.0,1,0.10973753426176465,plan-c,1.0,0.78309914290905,diagnostic,0,d9703b6d1b6afd4df96cad490e07e69ca2b2530c1419470158588633a726d120,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.49451302267611025,23174,0.4861428105640691,0.5138571894359308,this-work,0.1,5042,0,531c38fe9a5829588d576970e1e32a4e5a216a5829dea91563b5627346fb5737,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.17659071912979696,9.214933748786253,51005,1.0,50,25600,0.08126919997448567,,0.8314234936237335,0.20210225339978932,0.4128515625,3067,0.17659071912979696,0a5d06844140aaf3350c1c660a62e4918938f3ad9890732bb9914af0c5ece885,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.7509769991040229,0.29453843608498576,0.5871484375,4e759ada24720c8141480d6173828642d8a4520e793e01a77b567d3a71e41960,0.747184231697506,policy-grounded,31006,2,31001,1.0,31002,0.7797305213825425,True,15.655705100027262,fixed descriptive grid
6,1.0,1,0.0925478787079104,plan-c,1.0,0.7366836351156235,diagnostic,0,d9703b6d1b6afd4df96cad490e07e69ca2b2530c1419470158588633a726d120,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.585232544541359,23214,0.4861428105640691,0.5138571894359308,this-work,0.1,5042,0,531c38fe9a5829588d576970e1e32a4e5a216a5829dea91563b5627346fb5737,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.19302735132587856,9.214933748786253,111005,1.0,50,25600,0.08588980000058655,,0.7659131717681885,0.23742947198450565,0.411953125,3067,0.19302735132587856,0a5d06844140aaf3350c1c660a62e4918938f3ad9890732bb9914af0c5ece885,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.7160105672478676,0.35096007205545904,0.588046875,55313334504b5a780f267bb40da7cacfaaf01325825ffe1bb74db382e540045f,0.747184231697506,policy-grounded,31012,8,31001,1.0,31002,0.7797305213825425,True,16.026316299990867,fixed descriptive grid
6,1.0,1,0.0949122707105319,plan-c,1.0,0.7016554445028305,diagnostic,0,d9703b6d1b6afd4df96cad490e07e69ca2b2530c1419470158588633a726d120,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.629089222997427,23208,0.4861428105640691,0.5138571894359308,this-work,0.1,5042,0,531c38fe9a5829588d576970e1e32a4e5a216a5829dea91563b5627346fb5737,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.21767241758282557,9.214933748786253,61005,1.0,50,25600,0.07985039996856358,,0.735017523765564,0.2652352321892977,0.4167578125,3067,0.21767241758282557,0a5d06844140aaf3350c1c660a62e4918938f3ad9890732bb9914af0c5ece885,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6794088968634605,0.3666167499125004,0.5832421875,5bca60db84f9d102eae600b1dc1d44357e0cc1928d96b6bf76135c748c928c91,0.747184231697506,policy-grounded,31007,3,31001,1.0,31002,0.7797305213825425,True,15.423705000037444,fixed descriptive grid
6,1.0,1,0.08754450919297448,plan-c,1.0,0.6739051187038422,diagnostic,0,d9703b6d1b6afd4df96cad490e07e69ca2b2530c1419470158588633a726d120,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.7312007388472557,23195,0.4861428105640691,0.5138571894359308,this-work,0.1,5042,0,531c38fe9a5829588d576970e1e32a4e5a216a5829dea91563b5627346fb5737,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.20152315611116556,9.214933748786253,31005,1.0,50,25600,0.08197500002279412,,0.7109442412853241,0.30245993241667746,0.40890625,3067,0.20152315611116556,0a5d06844140aaf3350c1c660a62e4918938f3ad9890732bb9914af0c5ece885,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6492747235298156,0.43130136758089066,0.59109375,8f0073dc923b83433a82b040a8b964d592b4237f8543dec64d5afdb23b144fec,0.747184231697506,policy-grounded,31004,0,31001,1.0,31002,0.7797305213825425,True,16.714541999972425,fixed descriptive grid
6,1.0,1,0.09661961945840704,plan-c,1.0,0.7162780970335006,diagnostic,0,d9703b6d1b6afd4df96cad490e07e69ca2b2530c1419470158588633a726d120,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.6983539523184299,23062,0.4861428105640691,0.5138571894359308,this-work,0.1,5042,0,531c38fe9a5829588d576970e1e32a4e5a216a5829dea91563b5627346fb5737,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.19768843062854483,9.214933748786253,71005,1.0,50,25600,0.08296520003932528,,0.7561644560098648,0.2809845260903239,0.413046875,3067,0.19768843062854483,0a5d06844140aaf3350c1c660a62e4918938f3ad9890732bb9914af0c5ece885,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6887219727039338,0.41968426264822484,0.586953125,8f496c857a6d4ee1649b62914d17dc889c4dc62d6332b906d8b61b619ea22632,0.747184231697506,policy-grounded,31008,4,31001,1.0,31002,0.7797305213825425,True,15.613377499961643,fixed descriptive grid
6,1.0,1,0.08737262966589868,plan-c,1.0,0.6630567330121994,diagnostic,0,d9703b6d1b6afd4df96cad490e07e69ca2b2530c1419470158588633a726d120,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.7369264470040798,23166,0.4861428105640691,0.5138571894359308,this-work,0.1,5042,0,531c38fe9a5829588d576970e1e32a4e5a216a5829dea91563b5627346fb5737,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.19414139650909784,9.214933748786253,91005,1.0,50,25600,0.08678910000890028,,0.7033129999041557,0.2999981066584587,0.4101953125,3067,0.19414139650909784,0a5d06844140aaf3350c1c660a62e4918938f3ad9890732bb9914af0c5ece885,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6346076646447182,0.43933094017207625,0.5898046875,bed78c152821428459cd85f67e411bbc6ef9f724df592213d78dcc64bdad53e4,0.747184231697506,policy-grounded,31010,6,31001,1.0,31002,0.7797305213825425,True,15.436635499994736,fixed descriptive grid
6,1.0,1,0.11428312552849768,plan-c,1.0,0.787947832942009,diagnostic,0,d9703b6d1b6afd4df96cad490e07e69ca2b2530c1419470158588633a726d120,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5767277908325196,23136,0.4861428105640691,0.5138571894359308,this-work,0.1,5042,0,531c38fe9a5829588d576970e1e32a4e5a216a5829dea91563b5627346fb5737,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.22118041406719058,9.214933748786253,41005,1.0,50,25600,0.0834089999407297,,0.8378702628612519,0.23807347096502782,0.411484375,3067,0.22118041406719058,0a5d06844140aaf3350c1c660a62e4918938f3ad9890732bb9914af0c5ece885,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.7539540416002274,0.3403761836141348,0.588515625,c5434756ed820f816d751d5cce8d4f1ea8825cae05f98a726fde84bbbb1f1fd1,0.747184231697506,policy-grounded,31005,1,31001,1.0,31002,0.7797305213825425,True,15.220779000068433,fixed descriptive grid
6,1.0,1,0.0900951708292672,plan-c,1.0,0.6599796277284622,diagnostic,0,d9703b6d1b6afd4df96cad490e07e69ca2b2530c1419470158588633a726d120,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.733335674777627,23150,0.4861428105640691,0.5138571894359308,this-work,0.1,5042,0,531c38fe9a5829588d576970e1e32a4e5a216a5829dea91563b5627346fb5737,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.1834620903491158,9.214933748786253,121005,1.0,50,25600,0.08400809999147896,,0.6855361980199813,0.2929997617378831,0.4110546875,3067,0.1834620903491158,0a5d06844140aaf3350c1c660a62e4918938f3ad9890732bb9914af0c5ece885,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6427579092979431,0.44276982694864275,0.5889453125,ca8dab69d7bea3cf3dd288b6c4d54fc068bbc23d72192a593d76083cea8d891e,0.747184231697506,policy-grounded,31013,9,31001,1.0,31002,0.7797305213825425,True,15.527782600009232,fixed descriptive grid
6,1.0,1,0.09985791312447255,plan-c,1.0,0.7122173425555229,diagnostic,0,d9703b6d1b6afd4df96cad490e07e69ca2b2530c1419470158588633a726d120,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5597557283937931,23176,0.4861428105640691,0.5138571894359308,this-work,0.1,5042,0,531c38fe9a5829588d576970e1e32a4e5a216a5829dea91563b5627346fb5737,1.3707205738506685,unitscope-lambda-sweep,patient_or_user_auprc,0.19324388097963469,9.214933748786253,101005,1.0,50,25600,0.20373369996377733,,0.7442628213763237,0.2229657771065831,0.41359375,3067,0.19324388097963469,0a5d06844140aaf3350c1c660a62e4918938f3ad9890732bb9914af0c5ece885,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6908013573288918,0.3393392092734575,0.58640625,eeca70a7e0c16badc6fad80c11717ace34bce5a6bcb7d6a40d70dff56d915732,0.747184231697506,policy-grounded,31011,7,31001,1.0,31002,0.7797305213825425,True,15.39251110002806,fixed descriptive grid
