dataset,replicate,seed,method,active_residual_units,residual_clip_saturation_rate,residual_norm_share,round,saturated_residual_units
femnist,18,118,unitscope-lambda-sweep,328,1.0,0.04795913460788514,50,328
femnist,18,118,handle-only-drop-residual,0,,0.0,1,0
femnist,18,118,handle-only-drop-residual,0,,0.0,2,0
femnist,18,118,handle-only-drop-residual,0,,0.0,3,0
femnist,18,118,handle-only-drop-residual,0,,0.0,4,0
femnist,18,118,handle-only-drop-residual,0,,0.0,5,0
femnist,18,118,handle-only-drop-residual,0,,0.0,6,0
femnist,18,118,handle-only-drop-residual,0,,0.0,7,0
femnist,18,118,handle-only-drop-residual,0,,0.0,8,0
femnist,18,118,handle-only-drop-residual,0,,0.0,9,0
femnist,18,118,handle-only-drop-residual,0,,0.0,10,0
femnist,18,118,handle-only-drop-residual,0,,0.0,11,0
femnist,18,118,handle-only-drop-residual,0,,0.0,12,0
femnist,18,118,handle-only-drop-residual,0,,0.0,13,0
femnist,18,118,handle-only-drop-residual,0,,0.0,14,0
femnist,18,118,handle-only-drop-residual,0,,0.0,15,0
femnist,18,118,handle-only-drop-residual,0,,0.0,16,0
femnist,18,118,handle-only-drop-residual,0,,0.0,17,0
femnist,18,118,handle-only-drop-residual,0,,0.0,18,0
femnist,18,118,handle-only-drop-residual,0,,0.0,19,0
femnist,18,118,handle-only-drop-residual,0,,0.0,20,0
femnist,18,118,handle-only-drop-residual,0,,0.0,21,0
femnist,18,118,handle-only-drop-residual,0,,0.0,22,0
femnist,18,118,handle-only-drop-residual,0,,0.0,23,0
femnist,18,118,handle-only-drop-residual,0,,0.0,24,0
femnist,18,118,handle-only-drop-residual,0,,0.0,25,0
femnist,18,118,handle-only-drop-residual,0,,0.0,26,0
femnist,18,118,handle-only-drop-residual,0,,0.0,27,0
femnist,18,118,handle-only-drop-residual,0,,0.0,28,0
femnist,18,118,handle-only-drop-residual,0,,0.0,29,0
femnist,18,118,handle-only-drop-residual,0,,0.0,30,0
femnist,18,118,handle-only-drop-residual,0,,0.0,31,0
femnist,18,118,handle-only-drop-residual,0,,0.0,32,0
femnist,18,118,handle-only-drop-residual,0,,0.0,33,0
femnist,18,118,handle-only-drop-residual,0,,0.0,34,0
femnist,18,118,handle-only-drop-residual,0,,0.0,35,0
femnist,18,118,handle-only-drop-residual,0,,0.0,36,0
femnist,18,118,handle-only-drop-residual,0,,0.0,37,0
femnist,18,118,handle-only-drop-residual,0,,0.0,38,0
femnist,18,118,handle-only-drop-residual,0,,0.0,39,0
femnist,18,118,handle-only-drop-residual,0,,0.0,40,0
femnist,18,118,handle-only-drop-residual,0,,0.0,41,0
femnist,18,118,handle-only-drop-residual,0,,0.0,42,0
femnist,18,118,handle-only-drop-residual,0,,0.0,43,0
femnist,18,118,handle-only-drop-residual,0,,0.0,44,0
femnist,18,118,handle-only-drop-residual,0,,0.0,45,0
femnist,18,118,handle-only-drop-residual,0,,0.0,46,0
femnist,18,118,handle-only-drop-residual,0,,0.0,47,0
femnist,18,118,handle-only-drop-residual,0,,0.0,48,0
femnist,18,118,handle-only-drop-residual,0,,0.0,49,0
femnist,18,118,handle-only-drop-residual,0,,0.0,50,0
femnist,19,119,handle-only-drop-residual,0,,0.0,1,0
femnist,19,119,handle-only-drop-residual,0,,0.0,2,0
femnist,19,119,handle-only-drop-residual,0,,0.0,3,0
femnist,19,119,handle-only-drop-residual,0,,0.0,4,0
femnist,19,119,handle-only-drop-residual,0,,0.0,5,0
femnist,19,119,handle-only-drop-residual,0,,0.0,6,0
femnist,19,119,handle-only-drop-residual,0,,0.0,7,0
femnist,19,119,handle-only-drop-residual,0,,0.0,8,0
femnist,19,119,handle-only-drop-residual,0,,0.0,9,0
femnist,19,119,handle-only-drop-residual,0,,0.0,10,0
femnist,19,119,handle-only-drop-residual,0,,0.0,11,0
femnist,19,119,handle-only-drop-residual,0,,0.0,12,0
femnist,19,119,handle-only-drop-residual,0,,0.0,13,0
femnist,19,119,handle-only-drop-residual,0,,0.0,14,0
femnist,19,119,handle-only-drop-residual,0,,0.0,15,0
femnist,19,119,handle-only-drop-residual,0,,0.0,16,0
femnist,19,119,handle-only-drop-residual,0,,0.0,17,0
femnist,19,119,handle-only-drop-residual,0,,0.0,18,0
femnist,19,119,handle-only-drop-residual,0,,0.0,19,0
femnist,19,119,handle-only-drop-residual,0,,0.0,20,0
femnist,19,119,handle-only-drop-residual,0,,0.0,21,0
femnist,19,119,handle-only-drop-residual,0,,0.0,22,0
femnist,19,119,handle-only-drop-residual,0,,0.0,23,0
femnist,19,119,handle-only-drop-residual,0,,0.0,24,0
femnist,19,119,handle-only-drop-residual,0,,0.0,25,0
femnist,19,119,handle-only-drop-residual,0,,0.0,26,0
femnist,19,119,handle-only-drop-residual,0,,0.0,27,0
femnist,19,119,handle-only-drop-residual,0,,0.0,28,0
femnist,19,119,handle-only-drop-residual,0,,0.0,29,0
femnist,19,119,handle-only-drop-residual,0,,0.0,30,0
femnist,19,119,handle-only-drop-residual,0,,0.0,31,0
femnist,19,119,handle-only-drop-residual,0,,0.0,32,0
femnist,19,119,handle-only-drop-residual,0,,0.0,33,0
femnist,19,119,handle-only-drop-residual,0,,0.0,34,0
femnist,19,119,handle-only-drop-residual,0,,0.0,35,0
femnist,19,119,handle-only-drop-residual,0,,0.0,36,0
femnist,19,119,handle-only-drop-residual,0,,0.0,37,0
femnist,19,119,handle-only-drop-residual,0,,0.0,38,0
femnist,19,119,handle-only-drop-residual,0,,0.0,39,0
femnist,19,119,handle-only-drop-residual,0,,0.0,40,0
femnist,19,119,handle-only-drop-residual,0,,0.0,41,0
femnist,19,119,handle-only-drop-residual,0,,0.0,42,0
femnist,19,119,handle-only-drop-residual,0,,0.0,43,0
femnist,19,119,handle-only-drop-residual,0,,0.0,44,0
femnist,19,119,handle-only-drop-residual,0,,0.0,45,0
femnist,19,119,handle-only-drop-residual,0,,0.0,46,0
femnist,19,119,handle-only-drop-residual,0,,0.0,47,0
femnist,19,119,handle-only-drop-residual,0,,0.0,48,0
femnist,19,119,handle-only-drop-residual,0,,0.0,49,0
femnist,19,119,handle-only-drop-residual,0,,0.0,50,0
femnist,19,119,unitscope-lambda-sweep,308,1.0,0.03455315232752538,1,308
femnist,19,119,unitscope-lambda-sweep,325,1.0,0.02408137801273629,2,325
femnist,19,119,unitscope-lambda-sweep,318,1.0,0.03155575998917339,3,318
femnist,19,119,unitscope-lambda-sweep,331,1.0,0.03497609882264684,4,331
femnist,19,119,unitscope-lambda-sweep,317,1.0,0.027231612168854294,5,317
femnist,19,119,unitscope-lambda-sweep,324,1.0,0.03151684027958952,6,324
femnist,19,119,unitscope-lambda-sweep,318,1.0,0.04227124408472092,7,318
femnist,19,119,unitscope-lambda-sweep,316,1.0,0.04002484310502261,8,316
femnist,19,119,unitscope-lambda-sweep,317,1.0,0.05766162709010887,9,317
femnist,19,119,unitscope-lambda-sweep,312,1.0,0.038720070144674185,10,312
femnist,19,119,unitscope-lambda-sweep,305,1.0,0.04443082555995568,11,305
femnist,19,119,unitscope-lambda-sweep,319,1.0,0.049719842730330706,12,319
femnist,19,119,unitscope-lambda-sweep,318,1.0,0.06729991166843576,13,318
femnist,19,119,unitscope-lambda-sweep,321,1.0,0.033337317120691705,14,321
femnist,19,119,unitscope-lambda-sweep,333,1.0,0.027335277899302995,15,333
femnist,19,119,unitscope-lambda-sweep,332,1.0,0.042174225434028975,16,332
femnist,19,119,unitscope-lambda-sweep,308,1.0,0.04544693231127635,17,308
femnist,19,119,unitscope-lambda-sweep,323,1.0,0.048070214091691064,18,323
femnist,19,119,unitscope-lambda-sweep,339,1.0,0.058975182560885644,19,339
femnist,19,119,unitscope-lambda-sweep,326,1.0,0.045653739125715985,20,326
femnist,19,119,unitscope-lambda-sweep,315,1.0,0.02590142611145041,21,315
femnist,19,119,unitscope-lambda-sweep,322,1.0,0.03673803049433793,22,322
femnist,19,119,unitscope-lambda-sweep,328,1.0,0.04372325199026099,23,328
femnist,19,119,unitscope-lambda-sweep,325,1.0,0.028163392524720655,24,325
femnist,19,119,unitscope-lambda-sweep,334,1.0,0.048665744295742386,25,334
femnist,19,119,unitscope-lambda-sweep,322,1.0,0.043860368554487814,26,322
femnist,19,119,unitscope-lambda-sweep,328,1.0,0.035787114756646074,27,328
femnist,19,119,unitscope-lambda-sweep,323,1.0,0.05040585615798569,28,323
femnist,19,119,unitscope-lambda-sweep,322,1.0,0.044671547526123304,29,322
femnist,19,119,unitscope-lambda-sweep,313,1.0,0.04201990647319822,30,313
femnist,19,119,unitscope-lambda-sweep,306,1.0,0.023983359214014795,31,306
femnist,19,119,unitscope-lambda-sweep,336,1.0,0.05740439723463315,32,336
femnist,19,119,unitscope-lambda-sweep,321,1.0,0.04892503943033152,33,321
femnist,19,119,unitscope-lambda-sweep,320,1.0,0.034721188195464554,34,320
femnist,19,119,unitscope-lambda-sweep,321,1.0,0.04462127183690498,35,321
femnist,19,119,unitscope-lambda-sweep,317,1.0,0.04363284238955589,36,317
femnist,19,119,unitscope-lambda-sweep,321,1.0,0.04128551126316645,37,321
femnist,19,119,unitscope-lambda-sweep,318,1.0,0.046667400686248146,38,318
femnist,19,119,unitscope-lambda-sweep,322,1.0,0.026574229150354987,39,322
femnist,19,119,unitscope-lambda-sweep,318,1.0,0.046052305448133414,40,318
femnist,19,119,unitscope-lambda-sweep,315,1.0,0.04920012939689423,41,315
femnist,19,119,unitscope-lambda-sweep,316,1.0,0.0404634656598152,42,316
femnist,19,119,unitscope-lambda-sweep,315,1.0,0.03959825377982593,43,315
femnist,19,119,unitscope-lambda-sweep,330,1.0,0.06149642318437858,44,330
femnist,19,119,unitscope-lambda-sweep,330,1.0,0.04592498482075439,45,330
femnist,19,119,unitscope-lambda-sweep,321,1.0,0.03984358790484536,46,321
femnist,19,119,unitscope-lambda-sweep,309,1.0,0.05348723101664386,47,309
femnist,19,119,unitscope-lambda-sweep,329,1.0,0.041606843205013365,48,329
femnist,19,119,unitscope-lambda-sweep,332,1.0,0.04290673031335832,49,332
femnist,19,119,unitscope-lambda-sweep,334,1.0,0.04572254219607925,50,334
femnist,19,119,stable-local-fallback,410,1.0,1.0,1,410
femnist,19,119,stable-local-fallback,402,1.0,1.0,2,402
femnist,19,119,stable-local-fallback,415,1.0,1.0,3,415
femnist,19,119,stable-local-fallback,407,1.0,1.0,4,407
femnist,19,119,stable-local-fallback,407,1.0,1.0,5,407
femnist,19,119,stable-local-fallback,415,1.0,1.0,6,415
femnist,19,119,stable-local-fallback,418,1.0,1.0,7,418
femnist,19,119,stable-local-fallback,415,1.0,1.0,8,415
femnist,19,119,stable-local-fallback,407,1.0,1.0,9,407
femnist,19,119,stable-local-fallback,406,1.0,1.0,10,406
femnist,19,119,stable-local-fallback,399,1.0,1.0,11,399
femnist,19,119,stable-local-fallback,411,1.0,1.0,12,411
femnist,19,119,stable-local-fallback,411,1.0,1.0,13,411
femnist,19,119,stable-local-fallback,416,1.0,1.0,14,416
femnist,19,119,stable-local-fallback,425,1.0,1.0,15,425
femnist,19,119,stable-local-fallback,406,1.0,1.0,16,406
femnist,19,119,stable-local-fallback,400,1.0,1.0,17,400
femnist,19,119,stable-local-fallback,406,1.0,1.0,18,406
femnist,19,119,stable-local-fallback,423,1.0,1.0,19,423
femnist,19,119,stable-local-fallback,427,1.0,1.0,20,427
femnist,19,119,stable-local-fallback,409,1.0,1.0,21,409
femnist,19,119,stable-local-fallback,412,1.0,1.0,22,412
femnist,19,119,stable-local-fallback,410,1.0,1.0,23,410
femnist,19,119,stable-local-fallback,412,1.0,1.0,24,412
femnist,19,119,stable-local-fallback,422,1.0,1.0,25,422
femnist,19,119,stable-local-fallback,419,1.0,1.0,26,419
femnist,19,119,stable-local-fallback,418,1.0,1.0,27,418
femnist,19,119,stable-local-fallback,399,1.0,1.0,28,399
femnist,19,119,stable-local-fallback,418,1.0,1.0,29,418
femnist,19,119,stable-local-fallback,413,1.0,1.0,30,413
femnist,19,119,stable-local-fallback,402,1.0,1.0,31,402
femnist,19,119,stable-local-fallback,423,1.0,1.0,32,423
femnist,19,119,stable-local-fallback,414,1.0,1.0,33,414
femnist,19,119,stable-local-fallback,408,1.0,1.0,34,408
femnist,19,119,stable-local-fallback,393,1.0,1.0,35,393
femnist,19,119,stable-local-fallback,408,1.0,1.0,36,408
femnist,19,119,stable-local-fallback,405,1.0,1.0,37,405
femnist,19,119,stable-local-fallback,405,1.0,1.0,38,405
femnist,19,119,stable-local-fallback,419,1.0,1.0,39,419
femnist,19,119,stable-local-fallback,411,1.0,1.0,40,411
femnist,19,119,stable-local-fallback,412,1.0,1.0,41,412
femnist,19,119,stable-local-fallback,406,1.0,1.0,42,406
femnist,19,119,stable-local-fallback,413,1.0,1.0,43,413
femnist,19,119,stable-local-fallback,406,1.0,1.0,44,406
femnist,19,119,stable-local-fallback,413,1.0,1.0,45,413
femnist,19,119,stable-local-fallback,416,1.0,1.0,46,416
femnist,19,119,stable-local-fallback,389,1.0,1.0,47,389
femnist,19,119,stable-local-fallback,412,1.0,1.0,48,412
femnist,19,119,stable-local-fallback,414,1.0,1.0,49,414
femnist,19,119,stable-local-fallback,412,1.0,1.0,50,412
femnist,19,119,naive-recalibrated-2c,308,1.0,0.2436322704781037,1,308
femnist,19,119,naive-recalibrated-2c,325,1.0,0.2139114876784125,2,325
femnist,19,119,naive-recalibrated-2c,318,1.0,0.24931285653877805,3,318
femnist,19,119,naive-recalibrated-2c,331,1.0,0.3271925606538279,4,331
femnist,19,119,naive-recalibrated-2c,317,1.0,0.2687503456333083,5,317
femnist,19,119,naive-recalibrated-2c,324,1.0,0.2766591771514113,6,324
femnist,19,119,naive-recalibrated-2c,318,1.0,0.25495166774211825,7,318
femnist,19,119,naive-recalibrated-2c,316,1.0,0.3040186735860314,8,316
femnist,19,119,naive-recalibrated-2c,317,1.0,0.45248945581133376,9,317
femnist,19,119,naive-recalibrated-2c,312,1.0,0.3140806559284587,10,312
femnist,19,119,naive-recalibrated-2c,305,1.0,0.30592620660928244,11,305
femnist,19,119,naive-recalibrated-2c,319,1.0,0.33914198425122144,12,319
femnist,19,119,naive-recalibrated-2c,318,1.0,0.34335569418597783,13,318
femnist,19,119,naive-recalibrated-2c,321,1.0,0.33049485233793513,14,321
femnist,19,119,naive-recalibrated-2c,333,1.0,0.2926546575660084,15,333
femnist,19,119,naive-recalibrated-2c,332,1.0,0.33616305783888384,16,332
femnist,19,119,naive-recalibrated-2c,308,1.0,0.2793462559093157,17,308
femnist,19,119,naive-recalibrated-2c,323,1.0,0.2660870963485833,18,323
femnist,19,119,naive-recalibrated-2c,339,1.0,0.33523814596546225,19,339
femnist,19,119,naive-recalibrated-2c,326,1.0,0.2701525265963751,20,326
femnist,19,119,naive-recalibrated-2c,315,1.0,0.23745988728246625,21,315
femnist,19,119,naive-recalibrated-2c,322,1.0,0.32441744153975205,22,322
femnist,19,119,naive-recalibrated-2c,328,1.0,0.3744760293727637,23,328
femnist,19,119,naive-recalibrated-2c,325,1.0,0.24845149650561849,24,325
femnist,19,119,naive-recalibrated-2c,334,1.0,0.3890956580806572,25,334
femnist,19,119,naive-recalibrated-2c,322,1.0,0.31244359703941793,26,322
femnist,19,119,naive-recalibrated-2c,328,1.0,0.29857667006234884,27,328
femnist,19,119,naive-recalibrated-2c,323,1.0,0.3208150007256752,28,323
femnist,19,119,naive-recalibrated-2c,322,1.0,0.28244602890582954,29,322
femnist,19,119,naive-recalibrated-2c,313,1.0,0.3085640142501866,30,313
femnist,19,119,naive-recalibrated-2c,306,1.0,0.2532049269085695,31,306
femnist,19,119,naive-recalibrated-2c,336,1.0,0.3126209769977063,32,336
femnist,19,119,naive-recalibrated-2c,321,1.0,0.34366341917700144,33,321
femnist,19,119,naive-recalibrated-2c,320,1.0,0.3360943181657665,34,320
femnist,19,119,naive-recalibrated-2c,321,1.0,0.31763841190219844,35,321
femnist,19,119,naive-recalibrated-2c,317,1.0,0.36621832596887344,36,317
femnist,19,119,naive-recalibrated-2c,321,1.0,0.3584252439608494,37,321
femnist,19,119,naive-recalibrated-2c,318,1.0,0.3117288482927872,38,318
femnist,19,119,naive-recalibrated-2c,322,1.0,0.2837399784257019,39,322
femnist,19,119,naive-recalibrated-2c,318,1.0,0.3405493178487301,40,318
femnist,19,119,naive-recalibrated-2c,315,1.0,0.3069319398484144,41,315
femnist,19,119,naive-recalibrated-2c,316,1.0,0.2979434686324209,42,316
femnist,19,119,naive-recalibrated-2c,315,1.0,0.2947993723856639,43,315
femnist,19,119,naive-recalibrated-2c,330,1.0,0.40922141013422464,44,330
femnist,19,119,naive-recalibrated-2c,330,1.0,0.34565846979075954,45,330
femnist,19,119,naive-recalibrated-2c,321,1.0,0.35312910902518463,46,321
femnist,19,119,naive-recalibrated-2c,309,1.0,0.3298122491705077,47,309
femnist,19,119,naive-recalibrated-2c,329,1.0,0.41344409504661483,48,329
femnist,19,119,naive-recalibrated-2c,332,1.0,0.3467310669585816,49,332
femnist,19,119,naive-recalibrated-2c,334,0.9970059880239521,0.32395302912845164,50,333
synthea,0,100,unitscope-lambda-sweep,285,1.0,0.02569919298750703,1,285
synthea,0,100,unitscope-lambda-sweep,298,1.0,0.029815933694785232,2,298
synthea,0,100,unitscope-lambda-sweep,287,1.0,0.02384550140975003,3,287
synthea,0,100,unitscope-lambda-sweep,264,1.0,0.026278424635674185,4,264
synthea,0,100,unitscope-lambda-sweep,261,1.0,0.030714282548959068,5,261
synthea,0,100,unitscope-lambda-sweep,282,1.0,0.04009974098024068,6,282
synthea,0,100,unitscope-lambda-sweep,271,1.0,0.04189255895548527,7,271
synthea,0,100,unitscope-lambda-sweep,293,1.0,0.14637113245423503,8,293
synthea,0,100,unitscope-lambda-sweep,285,1.0,0.07536965971008303,9,285
synthea,0,100,unitscope-lambda-sweep,285,1.0,0.25125667100693994,10,285
synthea,0,100,unitscope-lambda-sweep,252,1.0,0.09009415942201865,11,252
synthea,0,100,unitscope-lambda-sweep,295,1.0,0.221842367884995,12,295
synthea,0,100,unitscope-lambda-sweep,286,1.0,0.17116974424104864,13,286
synthea,0,100,unitscope-lambda-sweep,273,1.0,0.14750030519652424,14,273
synthea,0,100,unitscope-lambda-sweep,272,1.0,0.09505957946372819,15,272
synthea,0,100,unitscope-lambda-sweep,290,1.0,0.1628360600934364,16,290
synthea,0,100,unitscope-lambda-sweep,284,1.0,0.22760396412978984,17,284
synthea,0,100,unitscope-lambda-sweep,248,1.0,0.1771189265967812,18,248
synthea,0,100,unitscope-lambda-sweep,279,1.0,0.20824013590972087,19,279
synthea,0,100,unitscope-lambda-sweep,268,1.0,0.19120895242109787,20,268
synthea,0,100,unitscope-lambda-sweep,270,1.0,0.1501124021451794,21,270
synthea,0,100,unitscope-lambda-sweep,271,1.0,0.1015138272612643,22,271
synthea,0,100,unitscope-lambda-sweep,286,1.0,0.268777324273591,23,286
synthea,0,100,unitscope-lambda-sweep,262,1.0,0.23388275714254067,24,262
synthea,0,100,unitscope-lambda-sweep,272,1.0,0.28336549229202024,25,272
synthea,0,100,unitscope-lambda-sweep,271,1.0,0.306259504117857,26,271
synthea,0,100,unitscope-lambda-sweep,264,1.0,0.2116960697360451,27,264
synthea,0,100,unitscope-lambda-sweep,283,1.0,0.3489240898587557,28,283
synthea,0,100,unitscope-lambda-sweep,257,1.0,0.24195460749404035,29,257
synthea,0,100,unitscope-lambda-sweep,266,1.0,0.26956369994174173,30,266
synthea,0,100,unitscope-lambda-sweep,268,1.0,0.21168915323139584,31,268
synthea,0,100,unitscope-lambda-sweep,277,1.0,0.21989076653165407,32,277
synthea,0,100,unitscope-lambda-sweep,294,1.0,0.15184468133610526,33,294
synthea,0,100,unitscope-lambda-sweep,287,1.0,0.37854520938160235,34,287
synthea,0,100,unitscope-lambda-sweep,284,1.0,0.3002025801149212,35,284
synthea,0,100,unitscope-lambda-sweep,271,1.0,0.12363054768887645,36,271
synthea,0,100,unitscope-lambda-sweep,274,1.0,0.19304165058006095,37,274
synthea,0,100,unitscope-lambda-sweep,293,1.0,0.2855150598871184,38,293
synthea,0,100,unitscope-lambda-sweep,252,1.0,0.2529030008762854,39,252
synthea,0,100,unitscope-lambda-sweep,270,1.0,0.11535295025383895,40,270
synthea,0,100,unitscope-lambda-sweep,275,1.0,0.20793191863655233,41,275
synthea,0,100,unitscope-lambda-sweep,276,1.0,0.19095233361221908,42,276
synthea,0,100,unitscope-lambda-sweep,280,1.0,0.2564951091961491,43,280
synthea,0,100,unitscope-lambda-sweep,279,1.0,0.2914437153282019,44,279
synthea,0,100,unitscope-lambda-sweep,276,1.0,0.1689611947548073,45,276
synthea,0,100,unitscope-lambda-sweep,259,1.0,0.18419793347222588,46,259
synthea,0,100,unitscope-lambda-sweep,290,1.0,0.23120879279833637,47,290
synthea,0,100,unitscope-lambda-sweep,277,1.0,0.2596708426785756,48,277
synthea,0,100,unitscope-lambda-sweep,291,1.0,0.2513286459671026,49,291
synthea,0,100,unitscope-lambda-sweep,300,1.0,0.2501924167707083,50,300
synthea,0,100,naive-recalibrated-2c,285,1.0,0.19032746651547142,1,285
synthea,0,100,naive-recalibrated-2c,298,1.0,0.2166363327215947,2,298
synthea,0,100,naive-recalibrated-2c,287,1.0,0.21373028356936405,3,287
synthea,0,100,naive-recalibrated-2c,264,1.0,0.25428820889113635,4,264
synthea,0,100,naive-recalibrated-2c,261,1.0,0.3476378759515742,5,261
synthea,0,100,naive-recalibrated-2c,282,1.0,0.3839569607022594,6,282
synthea,0,100,naive-recalibrated-2c,271,1.0,0.4656660579146939,7,271
synthea,0,100,naive-recalibrated-2c,293,1.0,0.741766694315098,8,293
synthea,0,100,naive-recalibrated-2c,285,1.0,0.6593074129967839,9,285
synthea,0,100,naive-recalibrated-2c,285,1.0,0.5426587562970124,10,285
synthea,0,100,naive-recalibrated-2c,252,0.9801587301587301,0.5923952243031197,11,247
synthea,0,100,naive-recalibrated-2c,295,1.0,0.5979628204603532,12,295
